event,signal,date,second,milisecond,tweek signs,f_signs [kHz],f_min<2kHz
103,8,20180629_160354,24,364,,,
103,9,20180629_160354,24,211,,,
103,10,20180629_160354,24,319,,,
103,11,20180629_160354,24,448,,,
103,12,20180629_160354,24,498,,,
103,13,20180629_160354,24,549,,,
103,14,20180629_160354,24,538,,,
103,15,20180629_160354,24,422,,,
103,16,20180629_160354,24,760,,,
103,17,20180629_160354,24,876,,,
103,18,20180629_160354,24,852,,,
103,19,20180629_160354,24,286,,,
103,20,20180629_160354,24,625,,,
104,1,20170715_124418,28,874,,,
104,2,20170715_124418,28,188,,,
104,3,20170715_124418,28,159,,,
104,4,20170715_124418,28,100,,,
104,5,20170715_124418,28,93,,,
105,1,20170715_122918,77,182,,,
105,2,20170715_122918,77,488,,,
105,3,20170715_122918,77,650,,,
105,4,20170715_122918,77,391,,,
106,1,20180602_211229,86,117,3,,
106,2,20180602_211229,86,193,,,
106,3,20180602_211229,86,213,,,
106,4,20180602_211229,86,255,,,
106,5,20180602_211229,86,300,,,
106,6,20180602_211229,86,321,,,
106,7,20180602_211229,86,364,,,
106,8,20180602_211229,86,551,,,
106,9,20180602_211229,86,586,1,,
106,10,20180602_211229,86,609,2,,
106,11,20180602_211229,86,922,,,
106,12,20180602_211229,86,937,,,
106,13,20180602_211229,86,948,,,
106,14,20180602_211229,86,663,,,
106,15,20180602_211229,86,497,,,
107,1,20160802_160938,145,325,,,
107,2,20160802_160938,145,152,,,
107,3,20160802_160938,145,872,1,,
108,1,20180615_200005,48,25,,,
108,2,20180615_200005,48,103,2,,
108,3,20180615_200005,48,188,1,,
108,4,20180615_200005,48,226,,,
108,5,20180615_200005,48,542,,,
108,6,20180615_200005,48,606,2,,
108,7,20180615_200005,48,803,,,
108,8,20180615_200005,48,878,,,
109,1,20160802_162939,82,569,,,
109,2,20160802_162939,82,127,,,
109,3,20160802_162939,82,24,,,
109,4,20160802_162939,82,76,,,
109,5,20160802_162939,82,45,,,
110,1,20150902_231933,115,102,,,
110,2,20150902_231933,115,322,,,
110,3,20150902_231933,115,414,,,
110,4,20150902_231933,115,421,,,
110,5,20150902_231933,115,481,,,
110,6,20150902_231933,115,584,,,
110,7,20150902_231933,115,591,,,
110,8,20150902_231933,115,612,,,
110,9,20150902_231933,115,638,4,,
110,10,20150902_231933,115,664,,,
110,11,20150902_231933,115,755,7,,
110,12,20150902_231933,115,779,5,,
110,13,20150902_231933,115,820,5,,
110,14,20150902_231933,115,881,,,
110,15,20150902_231933,115,896,,,
111,1,20150902_230432,52,538,,,
111,2,20150902_230432,52,814,,,
111,3,20150902_230432,52,395,4,,
111,4,20150902_230432,52,112,4,,
111,5,20150902_230432,52,32,4,,
111,6,20150902_230432,52,66,3,,
111,7,20150902_230432,52,158,,,
111,8,20150902_230432,52,363,,,
111,9,20150902_230432,52,699,,,
111,10,20150902_230432,52,483,,,
111,11,20150902_230432,52,861,,,
112,1,20150927_141134,114,988,,,
112,2,20150927_141134,114,760,,,
112,3,20150927_141134,114,968,,,
112,4,20150927_141134,114,579,,,
112,5,20150927_141134,114,432,,,
112,6,20150927_141134,114,608,,,
112,7,20150927_141134,114,827,,,
114,1,20180614_115346,30,201,,,
114,2,20180614_115346,30,243,,,
114,3,20180614_115346,30,268,,,
114,4,20180614_115346,30,364,,,
114,5,20180614_115346,30,427,,,
114,6,20180614_115346,30,477,,,
114,7,20180614_115346,30,452,,,
114,8,20180614_115346,30,539,,,
114,9,20180614_115346,30,589,,,
114,10,20180614_115346,30,637,,,
114,11,20180614_115346,30,793,,,
114,12,20180614_115346,30,608,,,
115,1,20160830_194001,70,94,,,
115,2,20160830_194001,70,107,4,,
115,3,20160830_194001,70,983,3,,
115,4,20160830_194001,70,972,,,
115,5,20160830_194001,70,679,,,
115,6,20160830_194001,70,653,,,
115,7,20160830_194001,70,324,,,
115,8,20160830_194001,70,313,,,
115,9,20160830_194001,70,820,,,
115,10,20160830_194001,70,912,,,
115,11,20160830_194001,70,878,,,
116,1,20180615_202006,110,96,,,
116,2,20180615_202006,110,160,,,
116,3,20180615_202006,110,211,,,
116,4,20180615_202006,110,300,,,
116,5,20180615_202006,110,685,4,,
116,6,20180615_202006,110,632,,,
116,7,20180615_202006,110,539,,,
116,8,20180615_202006,110,922,,,
116,9,20180615_202006,110,960,,,
116,10,20180615_202006,110,476,,,
117,1,20180602_212730,44,69,,,
117,2,20180602_212730,44,824,2,,
118,1,20150915_192335,120,184,,,
118,2,20150915_192335,120,217,,,
118,3,20150915_192335,120,267,,,
118,4,20150915_192335,120,555,,,
118,5,20150915_192335,120,585,,,
118,6,20150915_192335,120,677,,,
118,7,20150915_192335,120,689,,,
118,8,20150915_192335,120,833,,,
118,9,20150915_192335,120,882,,,
118,10,20150915_192335,120,894,,,
118,11,20150915_192335,120,907,,,
118,12,20150915_192335,120,938,,,
118,13,20150915_192335,120,944,,,
118,14,20150915_192335,120,865,,,
118,15,20150915_192335,120,698,,,
119,1,20170714_160825,98,987,,,
119,2,20170714_160825,98,949,,,
119,3,20170714_160825,98,880,,,
119,4,20170714_160825,98,578,,,
119,5,20170714_160825,98,126,,,
119,6,20170714_160825,98,117,,,
119,7,20170714_160825,98,717,,,
119,8,20170714_160825,98,646,,,
120,1,20170730_171406,135,605,,,
120,2,20170730_171406,135,312,,,
120,3,20170730_171406,135,427,,,
120,4,20170730_171406,135,513,,,
120,5,20170730_171406,135,560,1,,
120,6,20170730_171406,135,573,,,
120,7,20170730_171406,135,416,,,
120,8,20170730_171406,135,172,,,
120,9,20170730_171406,135,162,1,,
121,1,20170715_130419,60,557,,,
121,2,20170715_130419,60,641,,,
121,3,20170715_130419,60,633,,,
121,4,20170715_130419,60,989,,,
121,5,20170715_130419,60,250,,,
121,6,20170715_130419,60,421,,,
122,1,20150915_191334,113,26,,,
122,2,20150915_191334,113,86,,,
122,3,20150915_191334,113,143,2,,
122,4,20150915_191334,113,412,,,
122,5,20150915_191334,113,438,2,,
122,6,20150915_191334,113,549,,,
122,7,20150915_191334,113,901,2,,
123,1,20170714_153324,105,641,,,
123,2,20170714_153324,105,694,,,
123,3,20170714_153324,105,881,,,
123,4,20170714_153324,105,535,,,
124,1,20180614_120347,134,540,,,
124,2,20180614_120347,134,643,,,
124,3,20180614_120347,134,731,2,,
124,4,20180614_120347,134,794,,,
124,5,20180614_120347,134,747,,,
124,6,20180614_120347,134,761,,,
124,7,20180614_120347,134,770,,,
125,1,20180602_205229,102,172,2,,
125,2,20180602_205229,102,191,,,
125,3,20180602_205229,102,540,,,
126,1,20170730_164405,138,54,,,
126,2,20170730_164405,138,363,,,
126,3,20170730_164405,138,393,,,
126,4,20170730_164405,138,406,,,
126,5,20170730_164405,138,799,,,
126,6,20170730_164405,138,852,,,
126,7,20170730_164405,138,912,,,
126,8,20170730_164405,138,927,,,
126,9,20170730_164405,138,932,,,
126,10,20170730_164405,138,946,,,
126,11,20170730_164405,138,32,,,
126,12,20170730_164405,138,744,,,
126,13,20170730_164405,138,751,,,
126,14,20170730_164405,138,835,,,
126,15,20170730_164405,138,895,,,
127,1,20180602_211229,68,972,3,,
127,2,20180602_211229,68,490,,,
127,3,20180602_211229,68,144,,,
127,4,20180602_211229,68,344,,,
127,5,20180602_211229,68,379,,,
127,6,20180602_211229,68,827,,,
128,1,20150915_192835,15,64,,,
128,2,20150915_192835,15,42,,,
128,3,20150915_192835,15,328,,,
128,4,20150915_192835,15,483,,,
128,5,20150915_192835,15,411,,,
128,6,20150915_192835,15,607,,,
128,7,20150915_192835,15,518,,,
128,8,20150915_192835,15,555,,,
128,9,20150915_192835,15,662,,,
128,10,20150915_192835,15,750,,,
128,11,20150915_192835,15,881,,,
129,1,20170715_121417,88,428,,,
130,1,20150914_130712,102,326,,,
130,2,20150914_130712,102,416,,,
130,3,20150914_130712,102,772,,,
130,4,20150914_130712,102,864,,,
130,5,20150914_130712,102,975,,,
130,6,20150914_130712,102,301,,,
130,7,20150914_130712,102,309,,,
130,8,20150914_130712,102,564,,,
130,9,20150914_130712,102,543,,,
130,10,20150914_130712,102,501,,,
130,11,20150914_130712,102,350,,,
130,12,20150914_130712,102,103,,,
130,13,20150914_130712,102,19,,,
130,14,20150914_130712,102,78,,,
130,15,20150914_130712,102,398,,,
130,16,20150914_130712,102,644,,,
130,17,20150914_130712,102,708,,,
130,18,20150914_130712,102,801,,,
130,19,20150914_130712,102,117,,,
130,20,20150914_130712,102,818,,,
130,21,20150914_130712,102,850,,,
130,22,20150914_130712,102,937,,,
131,1,20160802_162439,91,506,,,
131,2,20160802_162439,91,711,,,
131,3,20160802_162439,91,602,,,
131,4,20160802_162439,91,727,,,
132,1,20160802_160438,63,206,,,
132,2,20160802_160438,63,215,,,
133,1,20170702_161620,98,132,,,
133,2,20170702_161620,98,146,,,
133,3,20170702_161620,98,936,,,
134,1,20170730_165906,79,216,,,
134,2,20170730_165906,79,298,,,
134,3,20170730_165906,79,270,,,
134,4,20170730_165906,79,255,,,
134,5,20170730_165906,79,242,,,
135,1,20150902_230932,81,19,1,,
135,2,20150902_230932,81,64,,,
135,3,20150902_230932,81,384,,,
135,4,20150902_230932,81,545,3,,
135,5,20150902_230932,81,557,2,,
135,6,20150902_230932,81,574,,,
135,7,20150902_230932,81,594,,,
135,8,20150902_230932,81,607,,,
135,9,20150902_230932,81,631,,,
135,10,20150902_230932,81,729,,,
135,11,20150902_230932,81,739,,,
135,12,20150902_230932,81,768,,,
135,13,20150902_230932,81,788,,,
135,14,20150902_230932,81,805,,,
135,15,20150902_230932,81,819,,,
135,16,20150902_230932,81,834,,,
135,17,20150902_230932,81,845,,,
135,18,20150902_230932,81,853,,,
135,19,20150902_230932,81,862,,,
135,20,20150902_230932,81,888,6,,
135,21,20150902_230932,81,903,2,,
135,22,20150902_230932,81,921,,,
135,23,20150902_230932,81,931,,,
135,24,20150902_230932,81,947,,,
135,25,20150902_230932,81,955,,,
135,26,20150902_230932,81,967,,,
135,27,20150902_230932,81,980,,,
135,28,20150902_230932,81,992,,,
136,1,20170715_130419,60,556,,,
136,2,20170715_130419,60,632,,,
136,3,20170715_130419,60,641,,,
136,4,20170715_130419,60,421,,,
136,5,20170715_130419,60,988,,,
136,6,20170715_130419,60,251,,,
136,7,20170715_130419,60,888,,,
137,1,20150927_133633,48,776,,,
137,2,20150927_133633,48,428,,,
137,3,20150927_133633,48,197,,,
137,4,20150927_133633,48,819,,,
137,5,20150927_133633,48,474,,,
137,6,20150927_133633,48,396,,,
137,7,20150927_133633,48,415,,,
137,8,20150927_133633,48,808,,,
138,1,20180615_202506,20,-10,,,
138,2,20180615_202506,20,248,3,,
138,3,20180615_202506,20,368,3,,
138,4,20180615_202506,20,517,1,,
138,5,20180615_202506,20,479,1,,
138,6,20180615_202506,20,416,2,,
138,7,20180615_202506,20,690,1,,
138,8,20180615_202506,20,265,,,
138,9,20180615_202506,20,552,,,
138,10,20180615_202506,20,104,,,
138,11,20180615_202506,20,620,,,
139,1,20170714_155325,107,160,,,
139,2,20170714_155325,107,336,,,
139,3,20170714_155325,107,385,,,
139,4,20170714_155325,107,481,,,
139,5,20170714_155325,107,599,,,
139,6,20170714_155325,107,644,,,
139,7,20170714_155325,107,664,,,
139,8,20170714_155325,107,703,,,
139,9,20170714_155325,107,731,,,
139,10,20170714_155325,107,770,,,
139,11,20170714_155325,107,859,,,
139,12,20170714_155325,107,904,,,
139,13,20170714_155325,107,965,,,
140,1,20180615_200505,56,604,4,,
140,2,20180615_200505,56,627,,,
140,3,20180615_200505,56,751,,,
140,4,20180615_200505,56,336,,,
140,5,20180615_200505,56,274,,,
140,6,20180615_200505,56,155,,,
141,1,20180629_161354,16,389,,,
141,2,20180629_161354,16,442,,,
141,3,20180629_161354,16,295,,,
141,4,20180629_161354,16,250,,,
141,5,20180629_161354,16,265,,,
142,1,20160830_191500,90,237,2,,
142,2,20160830_191500,90,221,,,
142,3,20160830_191500,90,320,2,,
142,4,20160830_191500,90,644,4,,
142,5,20160830_191500,90,541,,,
142,6,20160830_191500,90,673,1,,
142,7,20160830_191500,90,748,3,,
142,8,20160830_191500,90,792,2,,
142,9,20160830_191500,90,859,,,
142,10,20160830_191500,90,925,,,
142,11,20160830_191500,90,963,,,
143,1,20160814_153226,83,279,,,
143,2,20160814_153226,83,338,,,
143,3,20160814_153226,83,954,,,
144,1,20150927_142635,64,517,,,
144,2,20150927_142635,64,524,,,
144,3,20150927_142635,64,573,,,
144,4,20150927_142635,64,552,,,
144,5,20150927_142635,64,742,,,
144,6,20150927_142635,64,761,,,
144,7,20150927_142635,64,823,,,
144,8,20150927_142635,64,277,,,
144,9,20150927_142635,64,4,,,
145,1,20150915_185833,43,416,1,,
145,2,20150915_185833,43,513,2,,
145,3,20150915_185833,43,518,,,
145,4,20150915_185833,43,601,,,
145,5,20150915_185833,43,883,,,
146,1,20180615_200005,100,988,,,
146,2,20180615_200005,100,813,3,,
146,3,20180615_200005,100,785,3,,
146,4,20180615_200005,100,722,,,
146,5,20180615_200005,100,483,,,
146,6,20180615_200005,100,118,2,,
146,7,20180615_200005,100,78,2,,
146,8,20180615_200005,100,48,2,,
146,9,20180615_200005,100,576,2,,
146,10,20180615_200005,100,189,2,,
147,1,20160815_202845,142,855,,,
147,2,20160815_202845,142,124,,,
147,3,20160815_202845,142,218,2,,
147,4,20160815_202845,142,193,2,,
147,5,20160815_202845,142,172,,,
148,1,20170714_154824,85,930,,,
148,2,20170714_154824,85,390,,,
149,1,20180602_211229,144,127,,,
149,2,20180602_211229,144,171,,,
149,3,20180602_211229,144,272,,,
149,4,20180602_211229,144,299,3,,
149,5,20180602_211229,144,346,2,,
149,6,20180602_211229,144,460,1,,
149,7,20180602_211229,144,488,,,
149,8,20180602_211229,144,501,,,
149,9,20180602_211229,144,566,4,,
149,10,20180602_211229,144,589,,,
149,11,20180602_211229,144,620,,,
149,12,20180602_211229,144,920,2,,
149,13,20180602_211229,144,952,,,
150,1,20150927_141134,34,580,,,
150,2,20150927_141134,34,692,,,
150,3,20150927_141134,34,778,,,
150,4,20150927_141134,34,743,,,
150,5,20150927_141134,34,704,,,
150,6,20150927_141134,34,826,,,
150,7,20150927_141134,34,863,,,
151,1,20180602_205729,132,178,2,,
151,2,20180602_205729,132,212,,,
151,3,20180602_205729,132,248,,,
151,4,20180602_205729,132,688,,,
151,5,20180602_205729,132,473,,,
151,6,20180602_205729,132,792,,,
151,7,20180602_205729,132,817,,,
151,8,20180602_205729,132,863,,,
152,1,20170730_172407,117,108,,,
152,2,20170730_172407,117,497,,,
152,3,20170730_172407,117,627,,,
152,4,20170730_172407,117,796,,,
152,5,20170730_172407,117,159,,,
152,6,20170730_172407,117,270,,,
152,7,20170730_172407,117,895,,,
152,8,20170730_172407,117,886,,,
152,9,20170730_172407,117,603,,,
152,10,20170730_172407,117,585,,,
152,11,20170730_172407,117,876,,,
152,12,20170730_172407,117,652,,,
152,13,20170730_172407,117,191,,,
152,14,20170730_172407,117,239,,,
153,1,20180614_121847,104,841,,,
153,2,20180614_121847,104,702,,,
153,3,20180614_121847,104,640,,,
153,4,20180614_121847,104,527,,,
153,5,20180614_121847,104,489,,,
153,6,20180614_121847,104,800,,,
153,7,20180614_121847,104,731,,,
153,8,20180614_121847,104,715,,,
153,9,20180614_121847,104,590,,,
153,10,20180614_121847,104,571,,,
153,11,20180614_121847,104,929,,,
154,1,20160830_191500,34,21,,,
154,2,20160830_191500,34,36,,,
154,3,20160830_191500,34,57,,,
154,4,20160830_191500,34,43,,,
154,5,20160830_191500,34,928,,,
154,6,20160830_191500,34,944,,,
154,7,20160830_191500,34,966,,,
154,8,20160830_191500,34,494,,,
154,9,20160830_191500,34,584,,,
154,10,20160830_191500,34,765,,,
155,1,20180629_163855,49,17,,,
155,2,20180629_163855,49,165,,,
156,1,20150927_142135,26,866,,,
156,2,20150927_142135,26,921,,,
156,3,20150927_142135,26,855,,,
156,4,20150927_142135,26,817,,,
156,5,20150927_142135,26,267,,,
156,6,20150927_142135,26,533,,,
156,7,20150927_142135,26,677,,,
156,8,20150927_142135,26,692,,,
156,9,20150927_142135,26,281,,,
156,10,20150927_142135,26,332,,,
156,11,20150927_142135,26,381,,,
156,12,20150927_142135,26,351,,,
156,13,20150927_142135,26,510,,,
157,1,20170715_123418,10,434,,,
157,2,20170715_123418,10,632,,,
157,3,20170715_123418,10,663,,,
157,4,20170715_123418,10,418,,,
157,5,20170715_123418,10,423,,,
158,1,20180629_160354,29,691,,,
158,2,20180629_160354,29,113,,,
158,3,20180629_160354,29,76,,,
158,4,20180629_160354,29,418,,,
158,5,20180629_160354,29,432,,,
158,6,20180629_160354,29,864,,,
159,1,20180602_212730,102,634,,,
159,2,20180602_212730,102,286,,,
159,3,20180602_212730,102,125,,,
159,4,20180602_212730,102,854,2,,
159,5,20180602_212730,102,392,,,
159,6,20180602_212730,102,968,,,
159,7,20180602_212730,102,407,,,
159,8,20180602_212730,102,882,,,
160,1,20170715_122918,10,223,,,
160,2,20170715_122918,10,170,,,
160,3,20170715_122918,10,240,,,
161,1,20170702_162621,65,167,,,
161,2,20170702_162621,65,638,,,
162,1,20150914_132712,86,52,,,
162,2,20150914_132712,86,226,,,
162,3,20150914_132712,86,314,,,
162,4,20150914_132712,86,322,,,
162,5,20150914_132712,86,346,,,
162,6,20150914_132712,86,480,,,
162,7,20150914_132712,86,489,,,
162,8,20150914_132712,86,550,,,
162,9,20150914_132712,86,602,,,
162,10,20150914_132712,86,689,,,
162,11,20150914_132712,86,699,,,
162,12,20150914_132712,86,711,,,
162,13,20150914_132712,86,743,,,
162,14,20150914_132712,86,803,,,
162,15,20150914_132712,86,856,,,
162,16,20150914_132712,86,875,,,
162,17,20150914_132712,86,894,,,
162,18,20150914_132712,86,912,,,
162,19,20150914_132712,86,926,,,
162,20,20150914_132712,86,958,,,
162,21,20150914_132712,86,970,,,
162,22,20150914_132712,86,991,,,
163,1,20180629_155353,107,81,,,
163,2,20180629_155353,107,127,,,
163,3,20180629_155353,107,165,,,
163,4,20180629_155353,107,191,,,
163,5,20180629_155353,107,322,,,
163,6,20180629_155353,107,495,,,
163,7,20180629_155353,107,652,,,
163,8,20180629_155353,107,832,,,
163,9,20180629_155353,107,870,,,
164,1,20170715_124919,56,846,,,
164,2,20170715_124919,56,804,,,
164,3,20170715_124919,56,486,,,
164,4,20170715_124919,56,713,,,
164,5,20170715_124919,56,901,,,
164,6,20170715_124919,56,948,,,
164,7,20170715_124919,56,996,,,
165,1,20180615_203006,136,430,2,,
165,2,20180615_203006,136,402,3,,
165,3,20180615_203006,136,715,,,
165,4,20180615_203006,136,509,2,,
165,5,20180615_203006,136,469,2,,
166,1,20150902_230932,105,55,,,
166,2,20150902_230932,105,65,,,
166,3,20150902_230932,105,80,,,
166,4,20150902_230932,105,175,,,
166,5,20150902_230932,105,376,,,
166,6,20150902_230932,105,184,,,
166,7,20150902_230932,105,326,,,
166,8,20150902_230932,105,492,,,
166,9,20150902_230932,105,666,,,
166,10,20150902_230932,105,926,,,
166,11,20150902_230932,105,953,3,,
166,12,20150902_230932,105,728,,,
167,1,20180602_210729,54,18,,,
167,2,20180602_210729,54,11,,,
167,3,20180602_210729,54,106,2,,
167,4,20180602_210729,54,134,,,
167,5,20180602_210729,54,326,,,
167,6,20180602_210729,54,417,,,
167,7,20180602_210729,54,646,,,
167,8,20180602_210729,54,949,3,,
168,1,20170715_130920,90,581,,,
168,2,20170715_130920,90,719,,,
169,1,20170730_170406,75,558,,,
169,2,20170730_170406,75,570,,,
169,3,20170730_170406,75,651,,,
169,4,20170730_170406,75,591,,,
169,5,20170730_170406,75,581,,,
169,6,20170730_170406,75,110,,,
169,7,20170730_170406,75,269,,,
169,8,20170730_170406,75,714,,,
169,9,20170730_170406,75,785,,,
169,10,20170730_170406,75,797,,,
169,11,20170730_170406,75,982,,,
169,12,20170730_170406,75,225,,,
169,13,20170730_170406,75,605,,,
169,14,20170730_170406,75,626,,,
169,15,20170730_170406,75,632,,,
169,16,20170730_170406,75,45,,,
169,17,20170730_170406,75,15,,,
169,18,20170730_170406,75,682,,,
169,19,20170730_170406,75,237,,,
169,20,20170730_170406,75,810,,,
170,1,20150902_230932,81,20,2,,
170,2,20150902_230932,81,382,,,
170,3,20150902_230932,81,544,,,
170,4,20150902_230932,81,594,,,
170,5,20150902_230932,81,559,,,
170,6,20150902_230932,81,739,,,
170,7,20150902_230932,81,820,,,
170,8,20150902_230932,81,888,,,
170,9,20150902_230932,81,906,,,
171,1,20170702_170122,69,140,,,
172,1,20170730_171907,111,38,1,,
172,2,20170730_171907,111,62,2,,
172,3,20170730_171907,111,108,,,
172,4,20170730_171907,111,120,,,
172,5,20170730_171907,111,188,,,
172,6,20170730_171907,111,222,,,
172,7,20170730_171907,111,841,,,
172,8,20170730_171907,111,601,,,
172,9,20170730_171907,111,924,,,
172,10,20170730_171907,111,945,,,
172,11,20170730_171907,111,389,,,
172,12,20170730_171907,111,784,,,
172,13,20170730_171907,111,724,,,
172,14,20170730_171907,111,648,,,
172,15,20170730_171907,111,654,,,
172,16,20170730_171907,111,812,,,
173,1,20160830_192500,60,51,,,
173,2,20160830_192500,60,124,,,
173,3,20160830_192500,60,148,,,
173,4,20160830_192500,60,172,5,,
173,5,20160830_192500,60,184,,,
173,6,20160830_192500,60,244,3,,
173,7,20160830_192500,60,271,,,
173,8,20160830_192500,60,284,4,,
173,9,20160830_192500,60,313,,,
173,10,20160830_192500,60,344,,,
