event,signal,date,second,milisecond,tweek signs,f_signs [kHz],f_min<2kHz
84,1,20150915_190834,140.pn,426,,,
84,2,20150915_190834,140.pn,478,,,
84,3,20150915_190834,140.pn,517,,,
84,4,20150915_190834,140.pn,559,,,
84,5,20150915_190834,140.pn,584,,,
84,6,20150915_190834,140.pn,662,,,
84,7,20150915_190834,140.pn,786,,,
84,8,20150915_190834,140.pn,849,,,
84,9,20150915_190834,140.pn,864,,,
84,10,20150915_190834,140.pn,878,,,
85,1,20160814_151726,69.pn,590,,,
85,2,20160814_151726,69.pn,751,,,
85,3,20160814_151726,69.pn,849,2,,
85,4,20160814_151726,69.pn,955,,,
86,1,20170714_160325,119.pn,801,,,
86,2,20170714_160325,119.pn,322,,,
86,3,20170714_160325,119.pn,251,,,
86,4,20170714_160325,119.pn,80,,,
86,5,20170714_160325,119.pn,530,,,
87,1,20170714_153824,134.pn,596,,,
87,2,20170714_153824,134.pn,678,,,
87,3,20170714_153824,134.pn,710,,,
88,1,20180602_203728,22.pn,719,4,,
88,2,20180602_203728,22.pn,752,3,,
88,3,20180602_203728,22.pn,793,2,,
88,4,20180602_203728,22.pn,813,2,,
88,5,20180602_203728,22.pn,846,2,,
88,6,20180602_203728,22.pn,575,,,
88,7,20180602_203728,22.pn,566,,,
88,8,20180602_203728,22.pn,410,,,
88,9,20180602_203728,22.pn,297,,,
89,1,20160830_193000,2.pn,103,,,
89,2,20160830_193000,2.pn,566,2,,
89,3,20160830_193000,2.pn,590,,,
89,4,20160830_193000,2.pn,713,,,
89,5,20160830_193000,2.pn,774,1,,
89,6,20160830_193000,2.pn,814,2,,
89,7,20160830_193000,2.pn,866,2,,
89,8,20160830_193000,2.pn,900,,,
89,9,20160830_193000,2.pn,973,,,
90,1,20170702_164121,104.pn,471,,,
91,1,20170714_152824,76.pn,519,,,
91,2,20170714_152824,76.pn,872,,,
91,3,20170714_152824,76.pn,942,,,
91,4,20170714_152824,76.pn,965,,,
91,5,20170714_152824,76.pn,950,,,
92,1,20150915_190334,120.pn,23,,,
92,2,20150915_190334,120.pn,320,,,
92,3,20150915_190334,120.pn,437,,,
93,1,20170702_161620,125.pn,888,,,
93,2,20170702_161620,125.pn,899,,,
94,1,20170702_161620,3.pn,166,,,
95,1,20180602_205229,14.pn,925,,,
95,2,20180602_205229,14.pn,223,,,
95,3,20180602_205229,14.pn,175,3,,
96,1,20180602_203228,90.pn,163,,,
96,2,20180602_203228,90.pn,204,,,
96,3,20180602_203228,90.pn,215,,,
96,4,20180602_203228,90.pn,279,,,
96,5,20180602_203228,90.pn,640,,,
96,6,20180602_203228,90.pn,87,2,,
96,7,20180602_203228,90.pn,693,,,
97,1,20150927_141634,121.pn,58,,,
97,2,20150927_141634,121.pn,88,,,
97,3,20150927_141634,121.pn,129,,,
97,4,20150927_141634,121.pn,162,,,
97,5,20150927_141634,121.pn,137,,,
97,6,20150927_141634,121.pn,249,,,
97,7,20150927_141634,121.pn,280,,,
97,8,20150927_141634,121.pn,541,,,
97,9,20150927_141634,121.pn,605,,,
97,10,20150927_141634,121.pn,662,,,
97,11,20150927_141634,121.pn,750,,,
97,12,20150927_141634,121.pn,862,,,
97,13,20150927_141634,121.pn,952,,,
97,14,20150927_141634,121.pn,969,,,
98,1,20180629_160854,48.pn,845,,,
98,2,20180629_160854,48.pn,796,,,
98,3,20180629_160854,48.pn,863,,,
98,4,20180629_160854,48.pn,753,,,
98,5,20180629_160854,48.pn,290,,,
98,6,20180629_160854,48.pn,156,,,
98,7,20180629_160854,48.pn,775,,,
99,1,20180602_204728,146.pn,845,,,
99,2,20180602_204728,146.pn,894,,,
99,3,20180602_204728,146.pn,170,,,
99,4,20180602_204728,146.pn,351,,,
100,1,20170715_121917,45.pn,247,,,
101,1,20160802_161439,55.pn,522,,,
101,2,20160802_161439,55.pn,990,,,
101,3,20160802_161439,55.pn,340,,,
101,4,20160802_161439,55.pn,157,,,
101,5,20160802_161439,55.pn,449,,,
101,6,20160802_161439,55.pn,872,,,
101,7,20160802_161439,55.pn,70,,,
101,8,20160802_161439,55.pn,390,,,
102,1,20150927_134633,90.pn,91,,,
102,2,20150927_134633,90.pn,637,,,
102,3,20150927_134633,90.pn,129,,,
102,4,20150927_134633,90.pn,657,,,
102,5,20150927_134633,90.pn,426,,,
102,6,20150927_134633,90.pn,675,,,
103,1,20180629_160354,24.pn,101,,,
103,2,20180629_160354,24.pn,75,,,
103,3,20180629_160354,24.pn,59,,,
103,4,20180629_160354,24.pn,49,,,
103,5,20180629_160354,24.pn,979,,,
103,6,20180629_160354,24.pn,571,,,
103,7,20180629_160354,24.pn,525,,,
103,8,20180629_160354,24.pn,364,,,
103,9,20180629_160354,24.pn,211,,,
103,10,20180629_160354,24.pn,319,,,
103,11,20180629_160354,24.pn,448,,,
103,12,20180629_160354,24.pn,498,,,
103,13,20180629_160354,24.pn,549,,,
103,14,20180629_160354,24.pn,538,,,
103,15,20180629_160354,24.pn,422,,,
103,16,20180629_160354,24.pn,760,,,
103,17,20180629_160354,24.pn,876,,,
103,18,20180629_160354,24.pn,852,,,
103,19,20180629_160354,24.pn,286,,,
103,20,20180629_160354,24.pn,625,,,
104,1,20170715_124418,28.pn,874,,,
104,2,20170715_124418,28.pn,188,,,
104,3,20170715_124418,28.pn,159,,,
104,4,20170715_124418,28.pn,100,,,
104,5,20170715_124418,28.pn,93,,,
105,1,20170715_122918,77.pn,182,,,
105,2,20170715_122918,77.pn,488,,,
105,3,20170715_122918,77.pn,650,,,
105,4,20170715_122918,77.pn,391,,,
106,1,20180602_211229,86.pn,117,3,,
106,2,20180602_211229,86.pn,193,,,
106,3,20180602_211229,86.pn,213,,,
106,4,20180602_211229,86.pn,255,,,
106,5,20180602_211229,86.pn,300,,,
106,6,20180602_211229,86.pn,321,,,
106,7,20180602_211229,86.pn,364,,,
106,8,20180602_211229,86.pn,551,,,
106,9,20180602_211229,86.pn,586,1,,
106,10,20180602_211229,86.pn,609,2,,
106,11,20180602_211229,86.pn,922,,,
106,12,20180602_211229,86.pn,937,,,
106,13,20180602_211229,86.pn,948,,,
106,14,20180602_211229,86.pn,663,,,
106,15,20180602_211229,86.pn,497,,,
107,1,20160802_160938,145.pn,325,,,
107,2,20160802_160938,145.pn,152,,,
107,3,20160802_160938,145.pn,872,1,,
108,1,20180615_200005,48.pn,25,,,
108,2,20180615_200005,48.pn,103,2,,
108,3,20180615_200005,48.pn,188,1,,
108,4,20180615_200005,48.pn,226,,,
108,5,20180615_200005,48.pn,542,,,
108,6,20180615_200005,48.pn,606,2,,
108,7,20180615_200005,48.pn,803,,,
108,8,20180615_200005,48.pn,878,,,
109,1,20160802_162939,82.pn,569,,,
109,2,20160802_162939,82.pn,127,,,
109,3,20160802_162939,82.pn,24,,,
109,4,20160802_162939,82.pn,76,,,
109,5,20160802_162939,82.pn,45,,,
110,1,20150902_231933,115.pn,102,,,
110,2,20150902_231933,115.pn,322,,,
110,3,20150902_231933,115.pn,414,,,
110,4,20150902_231933,115.pn,421,,,
110,5,20150902_231933,115.pn,481,,,
110,6,20150902_231933,115.pn,584,,,
110,7,20150902_231933,115.pn,591,,,
110,8,20150902_231933,115.pn,612,,,
110,9,20150902_231933,115.pn,638,4,,
110,10,20150902_231933,115.pn,664,,,
110,11,20150902_231933,115.pn,755,7,,
110,12,20150902_231933,115.pn,779,5,,
110,13,20150902_231933,115.pn,820,5,,
110,14,20150902_231933,115.pn,881,,,
110,15,20150902_231933,115.pn,896,,,
111,1,20150902_230432,52.pn,538,,,
111,2,20150902_230432,52.pn,814,,,
111,3,20150902_230432,52.pn,395,4,,
111,4,20150902_230432,52.pn,112,4,,
111,5,20150902_230432,52.pn,32,4,,
111,6,20150902_230432,52.pn,66,3,,
111,7,20150902_230432,52.pn,158,,,
111,8,20150902_230432,52.pn,363,,,
111,9,20150902_230432,52.pn,699,,,
111,10,20150902_230432,52.pn,483,,,
111,11,20150902_230432,52.pn,861,,,
112,1,20150927_141134,114.pn,988,,,
112,2,20150927_141134,114.pn,760,,,
112,3,20150927_141134,114.pn,968,,,
112,4,20150927_141134,114.pn,579,,,
112,5,20150927_141134,114.pn,432,,,
112,6,20150927_141134,114.pn,608,,,
112,7,20150927_141134,114.pn,827,,,
114,1,20180614_115346,30.pn,201,,,
114,2,20180614_115346,30.pn,243,,,
114,3,20180614_115346,30.pn,268,,,
114,4,20180614_115346,30.pn,364,,,
114,5,20180614_115346,30.pn,427,,,
114,6,20180614_115346,30.pn,477,,,
114,7,20180614_115346,30.pn,452,,,
114,8,20180614_115346,30.pn,539,,,
114,9,20180614_115346,30.pn,589,,,
114,10,20180614_115346,30.pn,637,,,
114,11,20180614_115346,30.pn,793,,,
114,12,20180614_115346,30.pn,608,,,
115,1,20160830_194001,70.pn,94,,,
115,2,20160830_194001,70.pn,107,4,,
115,3,20160830_194001,70.pn,983,3,,
115,4,20160830_194001,70.pn,972,,,
115,5,20160830_194001,70.pn,679,,,
115,6,20160830_194001,70.pn,653,,,
115,7,20160830_194001,70.pn,324,,,
115,8,20160830_194001,70.pn,313,,,
115,9,20160830_194001,70.pn,820,,,
115,10,20160830_194001,70.pn,912,,,
115,11,20160830_194001,70.pn,878,,,
116,1,20180615_202006,110.pn,96,,,
116,2,20180615_202006,110.pn,160,,,
116,3,20180615_202006,110.pn,211,,,
116,4,20180615_202006,110.pn,300,,,
116,5,20180615_202006,110.pn,685,4,,
116,6,20180615_202006,110.pn,632,,,
116,7,20180615_202006,110.pn,539,,,
116,8,20180615_202006,110.pn,922,,,
116,9,20180615_202006,110.pn,960,,,
116,10,20180615_202006,110.pn,476,,,
117,1,20180602_212730,44.pn,69,,,
117,2,20180602_212730,44.pn,824,2,,
118,1,20150915_192335,120.pn,184,,,
118,2,20150915_192335,120.pn,217,,,
118,3,20150915_192335,120.pn,267,,,
118,4,20150915_192335,120.pn,555,,,
118,5,20150915_192335,120.pn,585,,,
118,6,20150915_192335,120.pn,677,,,
118,7,20150915_192335,120.pn,689,,,
118,8,20150915_192335,120.pn,833,,,
118,9,20150915_192335,120.pn,882,,,
118,10,20150915_192335,120.pn,894,,,
118,11,20150915_192335,120.pn,907,,,
118,12,20150915_192335,120.pn,938,,,
118,13,20150915_192335,120.pn,944,,,
118,14,20150915_192335,120.pn,865,,,
118,15,20150915_192335,120.pn,698,,,
119,1,20170714_160825,98.pn,987,,,
119,2,20170714_160825,98.pn,949,,,
119,3,20170714_160825,98.pn,880,,,
119,4,20170714_160825,98.pn,578,,,
119,5,20170714_160825,98.pn,126,,,
119,6,20170714_160825,98.pn,117,,,
119,7,20170714_160825,98.pn,717,,,
119,8,20170714_160825,98.pn,646,,,
120,1,20170730_171406,135.pn,605,,,
120,2,20170730_171406,135.pn,312,,,
120,3,20170730_171406,135.pn,427,,,
120,4,20170730_171406,135.pn,513,,,
120,5,20170730_171406,135.pn,560,1,,
120,6,20170730_171406,135.pn,573,,,
120,7,20170730_171406,135.pn,416,,,
120,8,20170730_171406,135.pn,172,,,
120,9,20170730_171406,135.pn,162,1,,
121,1,20170715_130419,60.pn,557,,,
121,2,20170715_130419,60.pn,641,,,
121,3,20170715_130419,60.pn,633,,,
121,4,20170715_130419,60.pn,989,,,
121,5,20170715_130419,60.pn,250,,,
121,6,20170715_130419,60.pn,421,,,
122,1,20150915_191334,113.pn,26,,,
122,2,20150915_191334,113.pn,86,,,
122,3,20150915_191334,113.pn,143,2,,
122,4,20150915_191334,113.pn,412,,,
122,5,20150915_191334,113.pn,438,2,,
122,6,20150915_191334,113.pn,549,,,
122,7,20150915_191334,113.pn,901,2,,
123,1,20170714_153324,105.pn,641,,,
123,2,20170714_153324,105.pn,694,,,
123,3,20170714_153324,105.pn,881,,,
123,4,20170714_153324,105.pn,535,,,
124,1,20180614_120347,134.pn,540,,,
124,2,20180614_120347,134.pn,643,,,
124,3,20180614_120347,134.pn,731,2,,
124,4,20180614_120347,134.pn,794,,,
124,5,20180614_120347,134.pn,747,,,
124,6,20180614_120347,134.pn,761,,,
124,7,20180614_120347,134.pn,770,,,
125,1,20180602_205229,102.pn,172,2,,
125,2,20180602_205229,102.pn,191,,,
125,3,20180602_205229,102.pn,540,,,
126,1,20170730_164405,138.pn,54,,,
126,2,20170730_164405,138.pn,363,,,
126,3,20170730_164405,138.pn,393,,,
126,4,20170730_164405,138.pn,406,,,
126,5,20170730_164405,138.pn,799,,,
126,6,20170730_164405,138.pn,852,,,
126,7,20170730_164405,138.pn,912,,,
126,8,20170730_164405,138.pn,927,,,
126,9,20170730_164405,138.pn,932,,,
126,10,20170730_164405,138.pn,946,,,
126,11,20170730_164405,138.pn,32,,,
126,12,20170730_164405,138.pn,744,,,
126,13,20170730_164405,138.pn,751,,,
126,14,20170730_164405,138.pn,835,,,
126,15,20170730_164405,138.pn,895,,,
127,1,20180602_211229,68.pn,972,3,,
127,2,20180602_211229,68.pn,490,,,
127,3,20180602_211229,68.pn,144,,,
127,4,20180602_211229,68.pn,344,,,
127,5,20180602_211229,68.pn,379,,,
127,6,20180602_211229,68.pn,827,,,
128,1,20150915_192835,15.pn,64,,,
128,2,20150915_192835,15.pn,42,,,
128,3,20150915_192835,15.pn,328,,,
128,4,20150915_192835,15.pn,483,,,
128,5,20150915_192835,15.pn,411,,,
128,6,20150915_192835,15.pn,607,,,
128,7,20150915_192835,15.pn,518,,,
128,8,20150915_192835,15.pn,555,,,
128,9,20150915_192835,15.pn,662,,,
128,10,20150915_192835,15.pn,750,,,
128,11,20150915_192835,15.pn,881,,,
129,1,20170715_121417,88.pn,428,,,
130,1,20150914_130712,102.pn,326,,,
130,2,20150914_130712,102.pn,416,,,
130,3,20150914_130712,102.pn,772,,,
130,4,20150914_130712,102.pn,864,,,
130,5,20150914_130712,102.pn,975,,,
130,6,20150914_130712,102.pn,301,,,
130,7,20150914_130712,102.pn,309,,,
130,8,20150914_130712,102.pn,564,,,
130,9,20150914_130712,102.pn,543,,,
130,10,20150914_130712,102.pn,501,,,
130,11,20150914_130712,102.pn,350,,,
130,12,20150914_130712,102.pn,103,,,
130,13,20150914_130712,102.pn,19,,,
130,14,20150914_130712,102.pn,78,,,
130,15,20150914_130712,102.pn,398,,,
130,16,20150914_130712,102.pn,644,,,
130,17,20150914_130712,102.pn,708,,,
130,18,20150914_130712,102.pn,801,,,
130,19,20150914_130712,102.pn,117,,,
130,20,20150914_130712,102.pn,818,,,
130,21,20150914_130712,102.pn,850,,,
130,22,20150914_130712,102.pn,937,,,
131,1,20160802_162439,91.pn,506,,,
131,2,20160802_162439,91.pn,711,,,
131,3,20160802_162439,91.pn,602,,,
131,4,20160802_162439,91.pn,727,,,
132,1,20160802_160438,63.pn,206,,,
132,2,20160802_160438,63.pn,215,,,
133,1,20170702_161620,98.pn,132,,,
133,2,20170702_161620,98.pn,146,,,
133,3,20170702_161620,98.pn,936,,,
134,1,20170730_165906,79.pn,216,,,
134,2,20170730_165906,79.pn,298,,,
134,3,20170730_165906,79.pn,270,,,
134,4,20170730_165906,79.pn,255,,,
134,5,20170730_165906,79.pn,242,,,
135,1,20150902_230932,81.pn,19,1,,
135,2,20150902_230932,81.pn,64,,,
135,3,20150902_230932,81.pn,384,,,
135,4,20150902_230932,81.pn,545,3,,
135,5,20150902_230932,81.pn,557,2,,
135,6,20150902_230932,81.pn,574,,,
135,7,20150902_230932,81.pn,594,,,
135,8,20150902_230932,81.pn,607,,,
135,9,20150902_230932,81.pn,631,,,
135,10,20150902_230932,81.pn,729,,,
135,11,20150902_230932,81.pn,739,,,
135,12,20150902_230932,81.pn,768,,,
135,13,20150902_230932,81.pn,788,,,
135,14,20150902_230932,81.pn,805,,,
135,15,20150902_230932,81.pn,819,,,
135,16,20150902_230932,81.pn,834,,,
135,17,20150902_230932,81.pn,845,,,
135,18,20150902_230932,81.pn,853,,,
135,19,20150902_230932,81.pn,862,,,
135,20,20150902_230932,81.pn,888,6,,
135,21,20150902_230932,81.pn,903,2,,
135,22,20150902_230932,81.pn,921,,,
135,23,20150902_230932,81.pn,931,,,
135,24,20150902_230932,81.pn,947,,,
135,25,20150902_230932,81.pn,955,,,
135,26,20150902_230932,81.pn,967,,,
135,27,20150902_230932,81.pn,980,,,
135,28,20150902_230932,81.pn,992,,,
136,1,20170715_130419,60.pn,556,,,
136,2,20170715_130419,60.pn,632,,,
136,3,20170715_130419,60.pn,641,,,
136,4,20170715_130419,60.pn,421,,,
136,5,20170715_130419,60.pn,988,,,
136,6,20170715_130419,60.pn,251,,,
136,7,20170715_130419,60.pn,888,,,
137,1,20150927_133633,48.pn,776,,,
137,2,20150927_133633,48.pn,428,,,
137,3,20150927_133633,48.pn,197,,,
137,4,20150927_133633,48.pn,819,,,
137,5,20150927_133633,48.pn,474,,,
137,6,20150927_133633,48.pn,396,,,
137,7,20150927_133633,48.pn,415,,,
137,8,20150927_133633,48.pn,808,,,
138,1,20180615_202506,20.pn,-10,,,
138,2,20180615_202506,20.pn,248,3,,
138,3,20180615_202506,20.pn,368,3,,
138,4,20180615_202506,20.pn,517,1,,
138,5,20180615_202506,20.pn,479,1,,
138,6,20180615_202506,20.pn,416,2,,
138,7,20180615_202506,20.pn,690,1,,
138,8,20180615_202506,20.pn,265,,,
138,9,20180615_202506,20.pn,552,,,
138,10,20180615_202506,20.pn,104,,,
138,11,20180615_202506,20.pn,620,,,
139,1,20170714_155325,107.pn,160,,,
139,2,20170714_155325,107.pn,336,,,
139,3,20170714_155325,107.pn,385,,,
139,4,20170714_155325,107.pn,481,,,
139,5,20170714_155325,107.pn,599,,,
139,6,20170714_155325,107.pn,644,,,
139,7,20170714_155325,107.pn,664,,,
139,8,20170714_155325,107.pn,703,,,
139,9,20170714_155325,107.pn,731,,,
139,10,20170714_155325,107.pn,770,,,
139,11,20170714_155325,107.pn,859,,,
139,12,20170714_155325,107.pn,904,,,
139,13,20170714_155325,107.pn,965,,,
140,1,20180615_200505,56.pn,604,4,,
140,2,20180615_200505,56.pn,627,,,
140,3,20180615_200505,56.pn,751,,,
140,4,20180615_200505,56.pn,336,,,
140,5,20180615_200505,56.pn,274,,,
140,6,20180615_200505,56.pn,155,,,
141,1,20180629_161354,16.pn,389,,,
141,2,20180629_161354,16.pn,442,,,
141,3,20180629_161354,16.pn,295,,,
141,4,20180629_161354,16.pn,250,,,
141,5,20180629_161354,16.pn,265,,,
142,1,20160830_191500,90.pn,237,2,,
142,2,20160830_191500,90.pn,221,,,
142,3,20160830_191500,90.pn,320,2,,
142,4,20160830_191500,90.pn,644,4,,
142,5,20160830_191500,90.pn,541,,,
142,6,20160830_191500,90.pn,673,1,,
142,7,20160830_191500,90.pn,748,3,,
142,8,20160830_191500,90.pn,792,2,,
142,9,20160830_191500,90.pn,859,,,
142,10,20160830_191500,90.pn,925,,,
142,11,20160830_191500,90.pn,963,,,
143,1,20160814_153226,83.pn,279,,,
143,2,20160814_153226,83.pn,338,,,
143,3,20160814_153226,83.pn,954,,,
144,1,20150927_142635,64.pn,517,,,
144,2,20150927_142635,64.pn,524,,,
144,3,20150927_142635,64.pn,573,,,
144,4,20150927_142635,64.pn,552,,,
144,5,20150927_142635,64.pn,742,,,
144,6,20150927_142635,64.pn,761,,,
144,7,20150927_142635,64.pn,823,,,
144,8,20150927_142635,64.pn,277,,,
144,9,20150927_142635,64.pn,4,,,
145,1,20150915_185833,43.pn,416,1,,
145,2,20150915_185833,43.pn,513,2,,
145,3,20150915_185833,43.pn,518,,,
145,4,20150915_185833,43.pn,601,,,
145,5,20150915_185833,43.pn,883,,,
146,1,20180615_200005,100.pn,988,,,
146,2,20180615_200005,100.pn,813,3,,
146,3,20180615_200005,100.pn,785,3,,
146,4,20180615_200005,100.pn,722,,,
146,5,20180615_200005,100.pn,483,,,
146,6,20180615_200005,100.pn,118,2,,
146,7,20180615_200005,100.pn,78,2,,
146,8,20180615_200005,100.pn,48,2,,
146,9,20180615_200005,100.pn,576,2,,
146,10,20180615_200005,100.pn,189,2,,
147,1,20160815_202845,142.pn,855,,,
147,2,20160815_202845,142.pn,124,,,
147,3,20160815_202845,142.pn,218,2,,
147,4,20160815_202845,142.pn,193,2,,
147,5,20160815_202845,142.pn,172,,,
148,1,20170714_154824,85.pn,930,,,
148,2,20170714_154824,85.pn,390,,,
149,1,20180602_211229,144.pn,127,,,
149,2,20180602_211229,144.pn,171,,,
149,3,20180602_211229,144.pn,272,,,
149,4,20180602_211229,144.pn,299,3,,
149,5,20180602_211229,144.pn,346,2,,
149,6,20180602_211229,144.pn,460,1,,
149,7,20180602_211229,144.pn,488,,,
149,8,20180602_211229,144.pn,501,,,
149,9,20180602_211229,144.pn,566,4,,
149,10,20180602_211229,144.pn,589,,,
149,11,20180602_211229,144.pn,620,,,
149,12,20180602_211229,144.pn,920,2,,
149,13,20180602_211229,144.pn,952,,,
150,1,20150927_141134,34.pn,580,,,
150,2,20150927_141134,34.pn,692,,,
150,3,20150927_141134,34.pn,778,,,
150,4,20150927_141134,34.pn,743,,,
150,5,20150927_141134,34.pn,704,,,
150,6,20150927_141134,34.pn,826,,,
150,7,20150927_141134,34.pn,863,,,
151,1,20180602_205729,132.pn,178,2,,
151,2,20180602_205729,132.pn,212,,,
151,3,20180602_205729,132.pn,248,,,
151,4,20180602_205729,132.pn,688,,,
151,5,20180602_205729,132.pn,473,,,
151,6,20180602_205729,132.pn,792,,,
151,7,20180602_205729,132.pn,817,,,
151,8,20180602_205729,132.pn,863,,,
152,1,20170730_172407,117.pn,108,,,
152,2,20170730_172407,117.pn,497,,,
152,3,20170730_172407,117.pn,627,,,
152,4,20170730_172407,117.pn,796,,,
152,5,20170730_172407,117.pn,159,,,
152,6,20170730_172407,117.pn,270,,,
152,7,20170730_172407,117.pn,895,,,
152,8,20170730_172407,117.pn,886,,,
152,9,20170730_172407,117.pn,603,,,
152,10,20170730_172407,117.pn,585,,,
152,11,20170730_172407,117.pn,876,,,
152,12,20170730_172407,117.pn,652,,,
152,13,20170730_172407,117.pn,191,,,
152,14,20170730_172407,117.pn,239,,,
153,1,20180614_121847,104.pn,841,,,
153,2,20180614_121847,104.pn,702,,,
153,3,20180614_121847,104.pn,640,,,
153,4,20180614_121847,104.pn,527,,,
153,5,20180614_121847,104.pn,489,,,
153,6,20180614_121847,104.pn,800,,,
153,7,20180614_121847,104.pn,731,,,
153,8,20180614_121847,104.pn,715,,,
153,9,20180614_121847,104.pn,590,,,
153,10,20180614_121847,104.pn,571,,,
153,11,20180614_121847,104.pn,929,,,
154,1,20160830_191500,34.pn,21,,,
154,2,20160830_191500,34.pn,36,,,
154,3,20160830_191500,34.pn,57,,,
154,4,20160830_191500,34.pn,43,,,
154,5,20160830_191500,34.pn,928,,,
154,6,20160830_191500,34.pn,944,,,
154,7,20160830_191500,34.pn,966,,,
154,8,20160830_191500,34.pn,494,,,
154,9,20160830_191500,34.pn,584,,,
154,10,20160830_191500,34.pn,765,,,
155,1,20180629_163855,49.pn,17,,,
155,2,20180629_163855,49.pn,165,,,
156,1,20150927_142135,26.pn,866,,,
156,2,20150927_142135,26.pn,921,,,
156,3,20150927_142135,26.pn,855,,,
156,4,20150927_142135,26.pn,817,,,
156,5,20150927_142135,26.pn,267,,,
156,6,20150927_142135,26.pn,533,,,
156,7,20150927_142135,26.pn,677,,,
156,8,20150927_142135,26.pn,692,,,
156,9,20150927_142135,26.pn,281,,,
156,10,20150927_142135,26.pn,332,,,
156,11,20150927_142135,26.pn,381,,,
156,12,20150927_142135,26.pn,351,,,
156,13,20150927_142135,26.pn,510,,,
157,1,20170715_123418,10.pn,434,,,
157,2,20170715_123418,10.pn,632,,,
157,3,20170715_123418,10.pn,663,,,
157,4,20170715_123418,10.pn,418,,,
157,5,20170715_123418,10.pn,423,,,
158,1,20180629_160354,29.pn,691,,,
158,2,20180629_160354,29.pn,113,,,
158,3,20180629_160354,29.pn,76,,,
158,4,20180629_160354,29.pn,418,,,
158,5,20180629_160354,29.pn,432,,,
158,6,20180629_160354,29.pn,864,,,
159,1,20180602_212730,102.pn,634,,,
159,2,20180602_212730,102.pn,286,,,
159,3,20180602_212730,102.pn,125,,,
159,4,20180602_212730,102.pn,854,2,,
159,5,20180602_212730,102.pn,392,,,
159,6,20180602_212730,102.pn,968,,,
159,7,20180602_212730,102.pn,407,,,
159,8,20180602_212730,102.pn,882,,,
160,1,20170715_122918,10.pn,223,,,
160,2,20170715_122918,10.pn,170,,,
160,3,20170715_122918,10.pn,240,,,
161,1,20170702_162621,65.pn,167,,,
161,2,20170702_162621,65.pn,638,,,
162,1,20150914_132712,86.pn,52,,,
162,2,20150914_132712,86.pn,226,,,
162,3,20150914_132712,86.pn,314,,,
162,4,20150914_132712,86.pn,322,,,
162,5,20150914_132712,86.pn,346,,,
162,6,20150914_132712,86.pn,480,,,
162,7,20150914_132712,86.pn,489,,,
162,8,20150914_132712,86.pn,550,,,
162,9,20150914_132712,86.pn,602,,,
