image,xmin,ymin,xmax,ymax,label
ch1_20150902_231933_448_s115.png,938,0,950,162,Blesk
ch1_20150902_231933_448_s115.png,1063,0,1084,162,Blesk s chvostíkom
ch1_20150902_231933_448_s115.png,1086,0,1127,162,Blesk s chvostíkom
ch1_20150902_231933_448_s115.png,1150,0,1180,162,Blesk s chvostíkom
ch1_20150902_231933_448_s115.png,1246,0,1259,162,Blesk
ch1_20150902_231933_448_s115.png,1266,0,1280,162,Blesk
ch1_20150902_230432_765_s52.png,759,0,769,162,Blesk
ch1_20150902_230432_765_s52.png,1152,0,1162,162,Blesk
ch1_20150902_230432_765_s52.png,546,0,575,162,Blesk s chvostíkom
ch1_20150902_230432_765_s52.png,145,0,173,162,Blesk s chvostíkom
ch1_20150902_230432_765_s52.png,36,0,54,162,Blesk s chvostíkom
ch1_20150902_230432_765_s52.png,86,0,102,162,Blesk s chvostíkom
ch1_20150902_230432_765_s52.png,218,0,230,162,Blesk
ch1_20150902_230432_765_s52.png,510,0,520,162,Blesk
ch1_20150902_230432_765_s52.png,988,0,998,162,Blesk
ch1_20150902_230432_765_s52.png,682,0,691,162,Blesk
ch1_20150902_230432_765_s52.png,1218,0,1228,162,Blesk
ch1_20150927_141134_762_s114.png,1397,0,1411,162,Blesk
ch1_20150927_141134_762_s114.png,1076,0,1084,162,Blesk
ch1_20150927_141134_762_s114.png,1371,0,1380,162,Blesk
ch1_20150927_141134_762_s114.png,816,0,829,162,Blesk
ch1_20150927_141134_762_s114.png,609,0,619,162,Blesk
ch1_20150927_141134_762_s114.png,860,0,869,162,Blesk
ch1_20150927_141134_762_s114.png,1171,0,1179,162,Blesk
ch1_20180614_115346_659_s30.png,281,0,290,162,Blesk
ch1_20180614_115346_659_s30.png,341,0,348,162,Blesk
ch1_20180614_115346_659_s30.png,376,0,385,162,Blesk
ch1_20180614_115346_659_s30.png,514,0,521,162,Blesk
ch1_20180614_115346_659_s30.png,601,0,612,162,Blesk
ch1_20180614_115346_659_s30.png,674,0,682,162,Blesk
ch1_20180614_115346_659_s30.png,640,0,646,162,Blesk
ch1_20180614_115346_659_s30.png,763,0,771,162,Blesk
ch1_20180614_115346_659_s30.png,834,0,841,162,Blesk
ch1_20180614_115346_659_s30.png,902,0,909,162,Blesk
ch1_20180614_115346_659_s30.png,1123,0,1130,162,Blesk
ch1_20180614_115346_659_s30.png,859,0,868,162,Blesk
ch1_20160830_194001_403_s70.png,129,0,137,162,Blesk
ch1_20160830_194001_403_s70.png,140,0,164,162,Blesk s chvostíkom
ch1_20160830_194001_403_s70.png,1385,0,1410,162,Blesk s chvostíkom
ch1_20160830_194001_403_s70.png,1377,0,1387,162,Blesk
ch1_20160830_194001_403_s70.png,960,0,971,162,Blesk
ch1_20160830_194001_403_s70.png,921,0,933,162,Blesk
ch1_20160830_194001_403_s70.png,456,0,464,162,Blesk
ch1_20160830_194001_403_s70.png,441,0,449,162,Blesk
ch1_20160830_194001_403_s70.png,1160,0,1170,162,Blesk
ch1_20160830_194001_403_s70.png,1293,0,1301,162,Blesk
ch1_20160830_194001_403_s70.png,1243,0,1252,162,Blesk
ch1_20180615_202006_477_s110.png,132,0,139,162,Blesk
ch1_20180615_202006_477_s110.png,223,0,232,162,Blesk
ch1_20180615_202006_477_s110.png,295,0,305,162,Blesk
ch1_20180615_202006_477_s110.png,422,0,432,162,Blesk
ch1_20180615_202006_477_s110.png,966,0,980,162,Blesk s chvostíkom
ch1_20180615_202006_477_s110.png,893,0,904,162,Blesk
ch1_20180615_202006_477_s110.png,758,0,773,162,Blesk
ch1_20180615_202006_477_s110.png,1305,0,1314,162,Blesk
ch1_20180615_202006_477_s110.png,1361,0,1368,162,Blesk
ch1_20180615_202006_477_s110.png,673,0,679,162,Blesk
ch1_20180602_212730_544_s44.png,84,0,112,162,Blesk
ch1_20180602_212730_544_s44.png,1156,0,1184,162,Blesk s chvostíkom
ch1_20150915_192335_000_s120.png,258,0,266,162,Blesk
ch1_20150915_192335_000_s120.png,303,0,312,162,Blesk
ch1_20150915_192335_000_s120.png,376,0,384,162,Blesk
ch1_20150915_192335_000_s120.png,785,0,791,162,Blesk
ch1_20150915_192335_000_s120.png,827,0,835,162,Blesk
ch1_20150915_192335_000_s120.png,958,0,967,162,Blesk
ch1_20150915_192335_000_s120.png,974,0,985,162,Blesk
ch1_20150915_192335_000_s120.png,1179,0,1188,162,Blesk
ch1_20150915_192335_000_s120.png,1249,0,1257,162,Blesk
ch1_20150915_192335_000_s120.png,1267,0,1273,162,Blesk
ch1_20150915_192335_000_s120.png,1285,0,1293,162,Blesk
ch1_20150915_192335_000_s120.png,1329,0,1337,162,Blesk
ch1_20150915_192335_000_s120.png,1337,0,1345,162,Blesk
ch1_20150915_192335_000_s120.png,1225,0,1233,162,Blesk
ch1_20150915_192335_000_s120.png,989,0,996,162,Blesk
ch1_20170714_160825_818_s98.png,1397,0,1407,162,Blesk
ch1_20170714_160825_818_s98.png,1343,0,1354,162,Blesk
ch1_20170714_160825_818_s98.png,1245,0,1257,162,Blesk
ch1_20170714_160825_818_s98.png,816,0,827,162,Blesk
ch1_20170714_160825_818_s98.png,174,0,183,162,Blesk
ch1_20170714_160825_818_s98.png,161,0,171,162,Blesk
ch1_20170714_160825_818_s98.png,1014,0,1023,162,Blesk
ch1_20170714_160825_818_s98.png,914,0,922,162,Blesk
ch1_20170730_171406_868_s135.png,855,0,863,162,Blesk
ch1_20170730_171406_868_s135.png,440,0,446,162,Blesk
ch1_20170730_171406_868_s135.png,604,0,610,162,Blesk
ch1_20170730_171406_868_s135.png,726,0,733,162,Blesk
ch1_20170730_171406_868_s135.png,792,0,800,162,Blesk s chvostíkom
ch1_20170730_171406_868_s135.png,810,0,818,162,Blesk
ch1_20170730_171406_868_s135.png,588,0,594,162,Blesk
ch1_20170730_171406_868_s135.png,240,0,249,162,Blesk
ch1_20170730_171406_868_s135.png,223,0,237,162,Blesk s chvostíkom
ch1_20170715_130419_865_s60.png,785,0,798,162,Blesk
ch1_20170715_130419_865_s60.png,906,0,915,162,Blesk
ch1_20170715_130419_865_s60.png,894,0,904,162,Blesk
ch1_20170715_130419_865_s60.png,1402,0,1408,162,Blesk
ch1_20170715_130419_865_s60.png,352,0,359,162,Blesk
ch1_20170715_130419_865_s60.png,595,0,601,162,Blesk
ch1_20150915_191334_545_s113.png,33,0,41,162,Blesk
ch1_20150915_191334_545_s113.png,116,0,127,162,Blesk
ch1_20150915_191334_545_s113.png,196,0,209,162,Blesk s chvostíkom
ch1_20150915_191334_545_s113.png,579,0,591,162,Blesk
ch1_20150915_191334_545_s113.png,614,0,630,162,Blesk s chvostíkom
ch1_20150915_191334_545_s113.png,774,0,786,162,Blesk
ch1_20150915_191334_545_s113.png,1274,0,1288,162,Blesk s chvostíkom
ch1_20170714_153324_283_s105.png,902,0,921,162,Blesk
ch1_20170714_153324_283_s105.png,982,0,991,162,Blesk
ch1_20170714_153324_283_s105.png,1246,0,1258,162,Blesk
ch1_20170714_153324_283_s105.png,757,0,765,162,Blesk
ch1_20180614_120347_066_s134.png,761,0,774,162,Blesk
ch1_20180614_120347_066_s134.png,908,0,918,162,Blesk
ch1_20180614_120347_066_s134.png,1028,0,1050,162,Blesk s chvostíkom
ch1_20180614_120347_066_s134.png,1120,0,1137,162,Blesk
ch1_20180614_120347_066_s134.png,1056,0,1067,162,Blesk
ch1_20180614_120347_066_s134.png,1077,0,1087,162,Blesk
ch1_20180614_120347_066_s134.png,1087,0,1102,162,Blesk
ch1_20180602_205229_138_s102.png,233,0,255,162,Blesk s chvostíkom
ch1_20180602_205229_138_s102.png,265,0,278,162,Blesk
ch1_20180602_205229_138_s102.png,759,0,775,162,Blesk
ch1_20170730_164405_618_s138.png,69,0,83,162,Blesk
ch1_20170730_164405_618_s138.png,511,0,522,162,Blesk
ch1_20170730_164405_618_s138.png,555,0,561,162,Blesk
ch1_20170730_164405_618_s138.png,574,0,580,162,Blesk
ch1_20170730_164405_618_s138.png,1130,0,1140,162,Blesk
ch1_20170730_164405_618_s138.png,1206,0,1215,162,Blesk
ch1_20170730_164405_618_s138.png,1293,0,1300,162,Blesk
ch1_20170730_164405_618_s138.png,1313,0,1320,162,Blesk
ch1_20170730_164405_618_s138.png,1320,0,1327,162,Blesk
ch1_20170730_164405_618_s138.png,1339,0,1348,162,Blesk
ch1_20170730_164405_618_s138.png,40,0,50,162,Blesk
ch1_20170730_164405_618_s138.png,1052,0,1062,162,Blesk
ch1_20170730_164405_618_s138.png,1064,0,1071,162,Blesk
ch1_20170730_164405_618_s138.png,1183,0,1190,162,Blesk
ch1_20170730_164405_618_s138.png,1267,0,1277,162,Blesk
ch1_20180602_211229_947_s68.png,1370,0,1393,162,Blesk s chvostíkom
ch1_20180602_211229_947_s68.png,692,0,700,162,Blesk
ch1_20180602_211229_947_s68.png,199,0,210,162,Blesk
ch1_20180602_211229_947_s68.png,484,0,493,162,Blesk
ch1_20180602_211229_947_s68.png,535,0,543,162,Blesk
ch1_20180602_211229_947_s68.png,1173,0,1178,162,Blesk
ch1_20150915_192835_228_s15.png,87,0,94,162,Blesk
ch1_20150915_192835_228_s15.png,56,0,64,162,Blesk
ch1_20150915_192835_228_s15.png,462,0,471,162,Blesk
ch1_20150915_192835_228_s15.png,683,0,690,162,Blesk
ch1_20150915_192835_228_s15.png,579,0,589,162,Blesk
ch1_20150915_192835_228_s15.png,858,0,868,162,Blesk
ch1_20150915_192835_228_s15.png,732,0,739,162,Blesk
ch1_20150915_192835_228_s15.png,784,0,794,162,Blesk
ch1_20150915_192835_228_s15.png,934,0,947,162,Blesk
ch1_20150915_192835_228_s15.png,1062,0,1070,162,Blesk
ch1_20150915_192835_228_s15.png,1250,0,1255,162,Blesk
ch1_20170715_121417_713_s88.png,602,0,615,162,Blesk
ch1_20150914_130712_016_s102.png,454,0,471,162,Blesk
ch1_20150914_130712_016_s102.png,583,0,599,162,Blesk
ch1_20150914_130712_016_s102.png,1088,0,1107,162,Blesk
ch1_20150914_130712_016_s102.png,1218,0,1236,162,Blesk
ch1_20150914_130712_016_s102.png,1376,0,1396,162,Blesk
ch1_20150914_130712_016_s102.png,422,0,433,162,Blesk
ch1_20150914_130712_016_s102.png,433,0,445,162,Blesk
ch1_20150914_130712_016_s102.png,793,0,811,162,Blesk
ch1_20150914_130712_016_s102.png,760,0,782,162,Blesk
ch1_20150914_130712_016_s102.png,707,0,717,162,Blesk
ch1_20150914_130712_016_s102.png,490,0,506,162,Blesk
ch1_20150914_130712_016_s102.png,137,0,156,162,Blesk
ch1_20150914_130712_016_s102.png,20,0,33,162,Blesk
ch1_20150914_130712_016_s102.png,103,0,119,162,Blesk
ch1_20150914_130712_016_s102.png,558,0,573,162,Blesk
ch1_20150914_130712_016_s102.png,909,0,921,162,Blesk
ch1_20150914_130712_016_s102.png,999,0,1013,162,Blesk
ch1_20150914_130712_016_s102.png,1130,0,1145,162,Blesk
ch1_20150914_130712_016_s102.png,158,0,174,162,Blesk
ch1_20150914_130712_016_s102.png,1156,0,1168,162,Blesk
ch1_20150914_130712_016_s102.png,1200,0,1216,162,Blesk
ch1_20150914_130712_016_s102.png,1324,0,1339,162,Blesk
ch1_20160802_162439_544_s91.png,712,0,725,162,Blesk
ch1_20160802_162439_544_s91.png,1007,0,1013,162,Blesk
ch1_20160802_162439_544_s91.png,851,0,860,162,Blesk
ch1_20160802_162439_544_s91.png,1030,0,1036,162,Blesk
ch1_20160802_160438_660_s63.png,288,0,297,162,Blesk
ch1_20160802_160438_660_s63.png,300,0,311,162,Blesk
ch1_20170702_161620_729_s98.png,180,0,195,162,Blesk
ch1_20170702_161620_729_s98.png,202,0,214,162,Blesk
ch1_20170702_161620_729_s98.png,1325,0,1336,162,Blesk
ch1_20170730_165906_238_s79.png,299,0,316,162,Blesk
ch1_20170730_165906_238_s79.png,415,0,431,162,Blesk
ch1_20170730_165906_238_s79.png,376,0,391,162,Blesk
ch1_20170730_165906_238_s79.png,359,0,367,162,Blesk
ch1_20170730_165906_238_s79.png,338,0,350,162,Blesk
ch1_20150902_230932_991_s81.png,20,0,36,162,Blesk s chvostíkom
ch1_20150902_230932_991_s81.png,84,0,97,162,Blesk
ch1_20150902_230932_991_s81.png,536,0,554,162,Blesk
ch1_20150902_230932_991_s81.png,768,0,780,162,Blesk s chvostíkom
ch1_20150902_230932_991_s81.png,785,0,800,162,Blesk s chvostíkom
ch1_20150902_230932_991_s81.png,808,0,824,162,Blesk
ch1_20150902_230932_991_s81.png,837,0,850,162,Blesk
ch1_20150902_230932_991_s81.png,856,0,870,162,Blesk
ch1_20150902_230932_991_s81.png,890,0,904,162,Blesk
ch1_20150902_230932_991_s81.png,1032,0,1040,162,Blesk
ch1_20150902_230932_991_s81.png,1046,0,1055,162,Blesk
ch1_20150902_230932_991_s81.png,1085,0,1098,162,Blesk
ch1_20150902_230932_991_s81.png,1114,0,1126,162,Blesk
ch1_20150902_230932_991_s81.png,1138,0,1151,162,Blesk
ch1_20150902_230932_991_s81.png,1159,0,1169,162,Blesk
ch1_20150902_230932_991_s81.png,1178,0,1193,162,Blesk
ch1_20150902_230932_991_s81.png,1195,0,1207,162,Blesk
ch1_20150902_230932_991_s81.png,1209,0,1216,162,Blesk
ch1_20150902_230932_991_s81.png,1222,0,1227,162,Blesk
ch1_20150902_230932_991_s81.png,1255,0,1269,162,Blesk s chvostíkom
ch1_20150902_230932_991_s81.png,1279,0,1289,162,Blesk s chvostíkom
ch1_20150902_230932_991_s81.png,1304,0,1314,162,Blesk
ch1_20150902_230932_991_s81.png,1318,0,1328,162,Blesk
ch1_20150902_230932_991_s81.png,1341,0,1350,162,Blesk
ch1_20150902_230932_991_s81.png,1352,0,1360,162,Blesk
ch1_20150902_230932_991_s81.png,1369,0,1378,162,Blesk
ch1_20150902_230932_991_s81.png,1388,0,1399,162,Blesk
ch1_20150902_230932_991_s81.png,1404,0,1415,162,Blesk
ch1_20170715_130419_865_s60.png,787,0,794,162,Blesk
ch1_20170715_130419_865_s60.png,894,0,901,162,Blesk
ch1_20170715_130419_865_s60.png,906,0,915,162,Blesk
ch1_20170715_130419_865_s60.png,594,0,603,162,Blesk
ch1_20170715_130419_865_s60.png,1400,0,1409,162,Blesk
ch1_20170715_130419_865_s60.png,352,0,360,162,Blesk
ch1_20170715_130419_865_s60.png,1258,0,1265,162,Blesk
ch1_20150927_133633_163_s48.png,1088,0,1117,162,Blesk
ch1_20150927_133633_163_s48.png,601,0,616,162,Blesk
ch1_20150927_133633_163_s48.png,272,0,289,162,Blesk
ch1_20150927_133633_163_s48.png,1158,0,1171,162,Blesk
ch1_20150927_133633_163_s48.png,667,0,680,162,Blesk
ch1_20150927_133633_163_s48.png,551,0,575,162,Blesk
ch1_20150927_133633_163_s48.png,583,0,595,162,Blesk
ch1_20150927_133633_163_s48.png,1141,0,1155,162,Blesk
ch1_20180615_202506_686_s20.png,-37,0,9,162,Blesk
ch1_20180615_202506_686_s20.png,344,0,360,162,Blesk s chvostíkom
ch1_20180615_202506_686_s20.png,504,0,541,162,Blesk s chvostíkom
ch1_20180615_202506_686_s20.png,717,0,751,162,Blesk s chvostíkom
ch1_20180615_202506_686_s20.png,670,0,691,162,Blesk s chvostíkom
ch1_20180615_202506_686_s20.png,577,0,605,162,Blesk s chvostíkom
ch1_20180615_202506_686_s20.png,965,0,994,162,Blesk s chvostíkom
ch1_20180615_202506_686_s20.png,370,0,383,162,Blesk
ch1_20180615_202506_686_s20.png,772,0,796,162,Blesk
ch1_20180615_202506_686_s20.png,142,0,152,162,Blesk
ch1_20180615_202506_686_s20.png,870,0,891,162,Blesk
ch1_20170714_155325_160_s107.png,224,0,231,162,Blesk
ch1_20170714_155325_160_s107.png,474,0,483,162,Blesk
ch1_20170714_155325_160_s107.png,543,0,552,162,Blesk
ch1_20170714_155325_160_s107.png,679,0,687,162,Blesk
ch1_20170714_155325_160_s107.png,847,0,854,162,Blesk
ch1_20170714_155325_160_s107.png,910,0,919,162,Blesk
ch1_20170714_155325_160_s107.png,938,0,949,162,Blesk
ch1_20170714_155325_160_s107.png,995,0,1003,162,Blesk
ch1_20170714_155325_160_s107.png,1035,0,1042,162,Blesk
ch1_20170714_155325_160_s107.png,1088,0,1099,162,Blesk
ch1_20170714_155325_160_s107.png,1216,0,1225,162,Blesk
ch1_20170714_155325_160_s107.png,1281,0,1289,162,Blesk
ch1_20170714_155325_160_s107.png,1367,0,1376,162,Blesk
ch1_20180615_200505_862_s56.png,838,0,879,162,Blesk s chvostíkom
ch1_20180615_200505_862_s56.png,885,0,896,162,Blesk
ch1_20180615_200505_862_s56.png,1062,0,1071,162,Blesk
ch1_20180615_200505_862_s56.png,474,0,482,162,Blesk
ch1_20180615_200505_862_s56.png,386,0,393,162,Blesk
ch1_20180615_200505_862_s56.png,216,0,224,162,Blesk
ch1_20180629_161354_665_s16.png,548,0,558,162,Blesk
ch1_20180629_161354_665_s16.png,624,0,633,162,Blesk
ch1_20180629_161354_665_s16.png,415,0,424,162,Blesk
ch1_20180629_161354_665_s16.png,351,0,360,162,Blesk
ch1_20180629_161354_665_s16.png,374,0,379,162,Blesk
ch1_20160830_191500_286_s90.png,326,0,346,162,Blesk s chvostíkom
ch1_20160830_191500_286_s90.png,309,0,319,162,Blesk
ch1_20160830_191500_286_s90.png,444,0,467,162,Blesk s chvostíkom
ch1_20160830_191500_286_s90.png,906,0,924,162,Blesk s chvostíkom
ch1_20160830_191500_286_s90.png,765,0,772,162,Blesk
ch1_20160830_191500_286_s90.png,949,0,962,162,Blesk s chvostíkom
ch1_20160830_191500_286_s90.png,1054,0,1071,162,Blesk s chvostíkom
ch1_20160830_191500_286_s90.png,1117,0,1134,162,Blesk s chvostíkom
ch1_20160830_191500_286_s90.png,1214,0,1228,162,Blesk
ch1_20160830_191500_286_s90.png,1308,0,1322,162,Blesk
ch1_20160830_191500_286_s90.png,1361,0,1375,162,Blesk
ch1_20160814_153226_709_s83.png,393,0,400,162,Blesk
ch1_20160814_153226_709_s83.png,476,0,484,162,Blesk
ch1_20160814_153226_709_s83.png,1351,0,1360,162,Blesk
ch1_20150927_142635_449_s64.png,732,0,738,162,Blesk
ch1_20150927_142635_449_s64.png,740,0,750,162,Blesk
ch1_20150927_142635_449_s64.png,809,0,818,162,Blesk
ch1_20150927_142635_449_s64.png,778,0,790,162,Blesk
ch1_20150927_142635_449_s64.png,1051,0,1058,162,Blesk
ch1_20150927_142635_449_s64.png,1076,0,1087,162,Blesk
ch1_20150927_142635_449_s64.png,1165,0,1174,162,Blesk
ch1_20150927_142635_449_s64.png,390,0,397,162,Blesk
ch1_20150927_142635_449_s64.png,2,0,9,162,Blesk
ch1_20150915_185833_856_s43.png,586,0,596,162,Blesk s chvostíkom
ch1_20150915_185833_856_s43.png,725,0,733,162,Blesk s chvostíkom
ch1_20150915_185833_856_s43.png,733,0,739,162,Blesk
ch1_20150915_185833_856_s43.png,851,0,859,162,Blesk
ch1_20150915_185833_856_s43.png,1251,0,1258,162,Blesk
ch1_20180615_200005_654_s100.png,1400,0,1409,162,Blesk
ch1_20180615_200005_654_s100.png,1141,0,1170,162,Blesk s chvostíkom
ch1_20180615_200005_654_s100.png,1101,0,1131,162,Blesk s chvostíkom
ch1_20180615_200005_654_s100.png,1020,0,1032,162,Blesk
ch1_20180615_200005_654_s100.png,682,0,692,162,Blesk
ch1_20180615_200005_654_s100.png,156,0,180,162,Blesk s chvostíkom
ch1_20180615_200005_654_s100.png,99,0,124,162,Blesk s chvostíkom
ch1_20180615_200005_654_s100.png,58,0,79,162,Blesk s chvostíkom
ch1_20180615_200005_654_s100.png,805,0,832,162,Blesk s chvostíkom
ch1_20180615_200005_654_s100.png,256,0,281,162,Blesk s chvostíkom
ch1_20160815_202845_581_s142.png,1207,0,1222,162,Blesk
ch1_20160815_202845_581_s142.png,170,0,184,162,Blesk
ch1_20160815_202845_581_s142.png,299,0,321,162,Blesk s chvostíkom
ch1_20160815_202845_581_s142.png,264,0,286,162,Blesk s chvostíkom
ch1_20160815_202845_581_s142.png,237,0,251,162,Blesk
ch1_20170714_154824_944_s85.png,1316,0,1327,162,Blesk
ch1_20170714_154824_944_s85.png,550,0,558,162,Blesk
ch1_20180602_211229_947_s144.png,176,0,186,162,Blesk
ch1_20180602_211229_947_s144.png,239,0,248,162,Blesk
ch1_20180602_211229_947_s144.png,381,0,391,162,Blesk
ch1_20180602_211229_947_s144.png,418,0,433,162,Blesk s chvostíkom
ch1_20180602_211229_947_s144.png,486,0,496,162,Blesk s chvostíkom
ch1_20180602_211229_947_s144.png,648,0,660,162,Blesk s chvostíkom
ch1_20180602_211229_947_s144.png,687,0,699,162,Blesk
ch1_20180602_211229_947_s144.png,706,0,718,162,Blesk
ch1_20180602_211229_947_s144.png,800,0,810,162,Blesk s chvostíkom
ch1_20180602_211229_947_s144.png,833,0,840,162,Blesk
ch1_20180602_211229_947_s144.png,875,0,888,162,Blesk
ch1_20180602_211229_947_s144.png,1301,0,1315,162,Blesk s chvostíkom
ch1_20180602_211229_947_s144.png,1348,0,1358,162,Blesk
ch1_20150927_141134_762_s34.png,817,0,830,162,Blesk
ch1_20150927_141134_762_s34.png,975,0,991,162,Blesk
ch1_20150927_141134_762_s34.png,1098,0,1114,162,Blesk
ch1_20150927_141134_762_s34.png,1047,0,1065,162,Blesk
ch1_20150927_141134_762_s34.png,996,0,1006,162,Blesk
ch1_20150927_141134_762_s34.png,1169,0,1179,162,Blesk
ch1_20150927_141134_762_s34.png,1219,0,1232,162,Blesk
ch1_20180602_205729_347_s132.png,237,0,268,162,Blesk s chvostíkom
ch1_20180602_205729_347_s132.png,293,0,310,162,Blesk
ch1_20180602_205729_347_s132.png,341,0,365,162,Blesk
ch1_20180602_205729_347_s132.png,972,0,983,162,Blesk
ch1_20180602_205729_347_s132.png,665,0,678,162,Blesk
ch1_20180602_205729_347_s132.png,1119,0,1133,162,Blesk
ch1_20180602_205729_347_s132.png,1156,0,1167,162,Blesk
ch1_20180602_205729_347_s132.png,1221,0,1232,162,Blesk
ch1_20170730_172407_273_s117.png,147,0,161,162,Blesk
ch1_20170730_172407_273_s117.png,701,0,713,162,Blesk
ch1_20170730_172407_273_s117.png,886,0,896,162,Blesk
ch1_20170730_172407_273_s117.png,1126,0,1136,162,Blesk
ch1_20170730_172407_273_s117.png,221,0,232,162,Blesk
ch1_20170730_172407_273_s117.png,377,0,390,162,Blesk
ch1_20170730_172407_273_s117.png,1267,0,1276,162,Blesk
ch1_20170730_172407_273_s117.png,1253,0,1264,162,Blesk
ch1_20170730_172407_273_s117.png,851,0,863,162,Blesk
ch1_20170730_172407_273_s117.png,825,0,837,162,Blesk
ch1_20170730_172407_273_s117.png,1241,0,1249,162,Blesk
ch1_20170730_172407_273_s117.png,921,0,931,162,Blesk
ch1_20170730_172407_273_s117.png,267,0,276,162,Blesk
ch1_20170730_172407_273_s117.png,334,0,345,162,Blesk
ch1_20180614_121847_682_s104.png,1189,0,1201,162,Blesk
ch1_20180614_121847_682_s104.png,989,0,1006,162,Blesk
ch1_20180614_121847_682_s104.png,904,0,916,162,Blesk
ch1_20180614_121847_682_s104.png,744,0,753,162,Blesk
ch1_20180614_121847_682_s104.png,689,0,701,162,Blesk
ch1_20180614_121847_682_s104.png,1131,0,1142,162,Blesk
ch1_20180614_121847_682_s104.png,1035,0,1042,162,Blesk
ch1_20180614_121847_682_s104.png,1012,0,1021,162,Blesk
ch1_20180614_121847_682_s104.png,834,0,844,162,Blesk
ch1_20180614_121847_682_s104.png,807,0,816,162,Blesk
ch1_20180614_121847_682_s104.png,1315,0,1325,162,Blesk
ch1_20160830_191500_286_s34.png,26,0,33,162,Blesk
ch1_20160830_191500_286_s34.png,47,0,55,162,Blesk
ch1_20160830_191500_286_s34.png,78,0,85,162,Blesk
ch1_20160830_191500_286_s34.png,57,0,66,162,Blesk
ch1_20160830_191500_286_s34.png,1313,0,1324,162,Blesk
ch1_20160830_191500_286_s34.png,1338,0,1346,162,Blesk
ch1_20160830_191500_286_s34.png,1367,0,1378,162,Blesk
ch1_20160830_191500_286_s34.png,698,0,705,162,Blesk
ch1_20160830_191500_286_s34.png,825,0,835,162,Blesk
ch1_20160830_191500_286_s34.png,1083,0,1090,162,Blesk
ch1_20180629_163855_720_s49.png,19,0,31,162,Blesk
ch1_20180629_163855_720_s49.png,226,0,243,162,Blesk
ch1_20150927_142135_218_s26.png,1225,0,1237,162,Blesk
ch1_20150927_142135_218_s26.png,1304,0,1313,162,Blesk
ch1_20150927_142135_218_s26.png,1210,0,1221,162,Blesk
